type	gene_type	gene_name	gene_id	seqnames	logFC	AveExpr	t	P.Value	adj.P.Val	B
ADCY9	gene	protein_coding	ADCY9	ENSG00000162104.9	chr16	-0.364308092202577	3.99489870068447	-5.77879446743792	2.98846086581109e-08	2.31116506246611e-07	8.30021085256273
MAP3K10	gene	protein_coding	MAP3K10	ENSG00000130758.7	chr19	-0.733968637311526	7.76293786840411	-5.75919833054764	3.29978883549084e-08	2.51358366836231e-07	8.29884685838655
EFS	gene	protein_coding	EFS	ENSG00000100842.12	chr14	0.600493369702143	6.3956257854334	5.77645190314625	3.02410953666071e-08	2.3365063520786e-07	8.29646230892172
TRBJ1-1	gene	TR_J_gene	TRBJ1-1	ENSG00000282320.1	chr7	-0.61795996389671	0.832063597778009	-5.7249012300904	3.92267070881707e-08	2.91060013252575e-07	8.29451173123048
RNF128	gene	protein_coding	RNF128	ENSG00000133135.13	chrX	-0.563421756440595	3.20186045355848	-5.76536006399182	3.1986266794779e-08	2.45272197917447e-07	8.29410158192498
RP11-805F19.2	gene	lincRNA	RP11-805F19.2	ENSG00000263635.1	chr18	-0.574101154402286	0.931583339326695	-5.72564935800611	3.90793124928701e-08	2.90143324062108e-07	8.2908534140491
WDR88	gene	protein_coding	WDR88	ENSG00000166359.10	chr19	-0.3741633380978	1.44978274145223	-5.7289342745434	3.84385053296029e-08	2.86171614035875e-07	8.28991515222538
ABCC2	gene	protein_coding	ABCC2	ENSG00000023839.10	chr10	-0.446518587330124	1.12010795502726	-5.72438120524072	3.93294812066476e-08	2.91644705198944e-07	8.28605022237759
RP11-1246C19.1	gene	lincRNA	RP11-1246C19.1	ENSG00000273230.1	chr7	-0.41819775322065	3.33475335347131	-5.76591919372258	3.189598489228e-08	2.44726998558553e-07	8.28462176800703
LINC02138	gene	lincRNA	LINC02138	ENSG00000205015.1	chr16	-0.544796852374638	0.906976577381773	-5.72416818824359	3.93716563427502e-08	2.91868494460424e-07	8.28367559016164
RP11-231P20.2	gene	transcribed_unprocessed_pseudogene	RP11-231P20.2	ENSG00000236155.6	chr1	-0.376278152646817	1.78148423341959	-5.72836199189684	3.85494002355196e-08	2.86909424206238e-07	8.27667177792951
GPATCH1	gene	protein_coding	GPATCH1	ENSG00000076650.6	chr19	-0.181467823546691	3.65271569671461	-5.7634491130251	3.22967153207111e-08	2.47208929952274e-07	8.27602467303919
RNU4-8P	gene	snRNA	RNU4-8P	ENSG00000201806.1	chr2	-0.545503981395431	0.905508535526315	-5.72229969447456	3.97434976118805e-08	2.94266371545056e-07	8.2730482610573
FAM134C	gene	protein_coding	FAM134C	ENSG00000141699.10	chr17	-0.225306683100468	5.20991586967146	-5.77398111976023	3.06215990690072e-08	2.36356377233492e-07	8.26875763743463
COQ3	gene	protein_coding	COQ3	ENSG00000132423.11	chr6	-0.324463619103961	4.61841055072743	-5.77386324106061	3.06398690421058e-08	2.36356377233492e-07	8.26685068236717
RP11-43A14.1	gene	sense_intronic	RP11-43A14.1	ENSG00000254207.1	chr8	-0.540395906816393	0.885594539245935	-5.71965540030258	4.0275598622608e-08	2.97662610719335e-07	8.26620592517874
RP11-697N18.3	gene	processed_pseudogene	RP11-697N18.3	ENSG00000253330.1	chr8	-0.451416983414124	1.12084007621351	-5.72125346426622	3.99532000405858e-08	2.95549211610657e-07	8.26438785809462
ASXL3	gene	protein_coding	ASXL3	ENSG00000141431.10	chr18	-0.363083251233578	1.98672423861791	-5.72769108425454	3.86798045019488e-08	2.87601909029113e-07	8.25847394366643
RP11-365F18.1	gene	processed_pseudogene	RP11-365F18.1	ENSG00000228360.1	chr7	-0.516823860623428	1.61092006160616	-5.72449803480984	3.93063689248563e-08	2.91562181689559e-07	8.25535383003499
LAMP2	gene	protein_coding	LAMP2	ENSG00000005893.15	chrX	0.691187980642676	7.42255459749819	5.75928306376571	3.29837672068913e-08	2.51329488300553e-07	8.25097041418271
RP11-254F19.2	gene	sense_intronic	RP11-254F19.2	ENSG00000260859.1	chr16	-0.555979466329795	0.890673977321388	-5.71630510254314	4.09597717109104e-08	3.02076764391164e-07	8.25023692502408
ZRANB3	gene	protein_coding	ZRANB3	ENSG00000121988.17	chr2	-0.246613874190182	1.86658742720244	-5.72512862712408	3.91818484269955e-08	2.90815854859305e-07	8.25009618695694
ALLC	gene	protein_coding	ALLC	ENSG00000151360.9	chr2	-0.552922172048716	1.12259706032744	-5.71453671531573	4.13254645505144e-08	3.04128418788269e-07	8.24051122675993
AC005077.14	gene	processed_pseudogene	AC005077.14	ENSG00000230882.1	chr7	-0.815220213676674	1.47336539211253	-5.7185058443859	4.05090844176648e-08	2.9911563698992e-07	8.23892791197628
LINC00552	gene	TEC	LINC00552	ENSG00000279770.1	chr13	-0.487822021620822	1.36624811242355	-5.71829953865759	4.05511268399678e-08	2.99335229373912e-07	8.23204378883333
GVQW2	gene	protein_coding	GVQW2	ENSG00000279968.1	chr6	-0.398012429760966	1.4771696735831	-5.71747175198926	4.07202481675923e-08	3.00492459180322e-07	8.23153576730084
RP11-411B10.2	gene	antisense	RP11-411B10.2	ENSG00000267150.1	chr18	-0.485248362298094	1.23251425188452	-5.71512066848946	4.12043548082695e-08	3.03420687798183e-07	8.22902112346859
CTD-3185P2.1	gene	antisense	CTD-3185P2.1	ENSG00000261351.2	chr15	-0.275988017210133	2.89212225333099	-5.73655825434856	3.69905686597393e-08	2.77343770567475e-07	8.22844397874156
RP11-4L24.4	gene	TEC	RP11-4L24.4	ENSG00000279561.2	chr9	-0.441416854003851	2.37704709389726	-5.73265353663855	3.77253592255324e-08	2.82070679150954e-07	8.22143317077617
CTD-2561B21.10	gene	lincRNA	CTD-2561B21.10	ENSG00000262098.1	chr17	-0.519380683429113	1.08074943365934	-5.71225207098556	4.18026427542934e-08	3.07361226416428e-07	8.22067250202037
S1PR5	gene	protein_coding	S1PR5	ENSG00000180739.13	chr19	0.814357037226131	5.78946377740757	5.76342441103948	3.23007475675413e-08	2.47208929952274e-07	8.21980173741341
GFER	gene	protein_coding	GFER	ENSG00000127554.12	chr16	-0.247051668719022	5.09541593142281	-5.7637061396487	3.22547885770669e-08	2.47012592407944e-07	8.21719419177285
OLMALINC	gene	lincRNA	OLMALINC	ENSG00000235823.1	chr10	0.592899934187868	5.01548379475448	5.76289030094448	3.23880538822381e-08	2.47780286592613e-07	8.21709488219097
PAFAH1B3	gene	protein_coding	PAFAH1B3	ENSG00000079462.7	chr19	-0.390076564015174	5.70622916003235	-5.75987698324538	3.2884953702961e-08	2.509695494332e-07	8.2165802427276
AC092171.4	gene	lincRNA	AC092171.4	ENSG00000230733.2	chr7	-0.658324156023887	5.52232790633771	-5.75839160949784	3.3132628135666e-08	2.52226796789973e-07	8.2162829302435
CDC20P1	gene	processed_pseudogene	CDC20P1	ENSG00000231007.5	chr9	-0.419367813634457	1.7082568324926	-5.71465498881536	4.13009070043195e-08	3.04039657311677e-07	8.21504628203729
SPATA13	gene	protein_coding	SPATA13	ENSG00000182957.15	chr13	0.480545713077803	5.11725728020766	5.76250108262408	3.2451821266671e-08	2.48130990389097e-07	8.21302078678645
ENDOV	gene	protein_coding	ENDOV	ENSG00000173818.16	chr17	-0.180504240657537	3.88456943761011	-5.75470516332142	3.37552192687738e-08	2.55925361423891e-07	8.21130461228095
LINC00852	gene	antisense	LINC00852	ENSG00000231177.4	chr3	-0.453164705034073	2.08337918300324	-5.71874162359154	4.04610878386707e-08	2.98851932943187e-07	8.21086082127235
NAT1	gene	protein_coding	NAT1	ENSG00000171428.13	chr8	-0.452793547829119	1.16902048876278	-5.70892089649481	4.25080641148055e-08	3.1198226241726e-07	8.21021830333519
RP11-421M1.8	gene	lincRNA	RP11-421M1.8	ENSG00000272097.1	chr6	-0.412512241188525	1.83428982110572	-5.71533891017203	4.11591813715359e-08	3.03179801020124e-07	8.20966856686932
RP11-359E10.1	gene	lincRNA	RP11-359E10.1	ENSG00000270607.1	chr11	-0.605133181621341	4.0326822921526	-5.75971282293535	3.29122369405137e-08	2.51099004315679e-07	8.20915438165606
PIK3C2B	gene	protein_coding	PIK3C2B	ENSG00000133056.13	chr1	0.498783540782523	4.61409773371982	5.76049009213271	3.27832511223349e-08	2.5035043936171e-07	8.20893413567532
DPY19L2P2	gene	transcribed_unprocessed_pseudogene	DPY19L2P2	ENSG00000170629.14	chr7	0.50828527388444	2.23529445603014	5.720325394508	4.0140123518694e-08	2.96841703711193e-07	8.20829104235802
RP11-673E1.1	gene	lincRNA	RP11-673E1.1	ENSG00000251600.5	chr4	-0.488863443848971	1.23542578804027	-5.70982924676869	4.23145634724676e-08	3.1096028692843e-07	8.20649142000217
SNHG22	gene	antisense	SNHG22	ENSG00000267322.2	chr18	-0.45070033659252	1.76941518816502	-5.71253609602535	4.17430285931034e-08	3.07108523033023e-07	8.20410184566622
RP11-1018J11.1	gene	processed_pseudogene	RP11-1018J11.1	ENSG00000256211.1	chr12	-0.502844725128585	0.96737335629826	-5.70799953211106	4.27052202550051e-08	3.13145873660119e-07	8.20335886210634
NUCB1-AS1	gene	antisense	NUCB1-AS1	ENSG00000235191.1	chr19	-0.539296487167921	1.10961043405759	-5.70918007991035	4.24527637813569e-08	3.11764486205981e-07	8.20142062214983
TIMM8A	gene	protein_coding	TIMM8A	ENSG00000126953.5	chrX	-0.275169952708681	2.90353308801693	-5.73440948575877	3.73931760592203e-08	2.80017227922693e-07	8.2002743624221
ZNF442	gene	protein_coding	ZNF442	ENSG00000198342.9	chr19	-0.434156075155887	1.46783149583829	-5.70839934736202	4.26195571733432e-08	3.12706220153028e-07	8.19799450992092
SMG1P5	gene	transcribed_unprocessed_pseudogene	SMG1P5	ENSG00000183604.14	chr16	-0.434927344274958	1.22452523826253	-5.70899366470214	4.24925309180022e-08	3.11962364886842e-07	8.19789298982405
RP11-640I15.2	gene	processed_pseudogene	RP11-640I15.2	ENSG00000267227.1	chr17	-0.595942689920448	0.973239471626348	-5.70777113231178	4.27542319122795e-08	3.13410805190045e-07	8.19599192572057
GCAT	gene	protein_coding	GCAT	ENSG00000100116.16	chr22	-0.391821564955571	5.49417830937566	-5.75689118690923	3.33846628317412e-08	2.53669221329252e-07	8.1953327472296
ZNF385B	gene	protein_coding	ZNF385B	ENSG00000144331.18	chr2	-0.702794719079923	2.8366822048601	-5.73669428600662	3.69652239598262e-08	2.77239179698696e-07	8.19125547524633
RN7SKP30	gene	misc_RNA	RN7SKP30	ENSG00000223305.1	chr4	-0.559424034291485	0.934872509390365	-5.70262245965176	4.387376905728e-08	3.20334498308148e-07	8.18728189737196
TOP3A	gene	protein_coding	TOP3A	ENSG00000177302.14	chr17	-0.183195818274422	3.95006721993713	-5.75214013773003	3.41951492626367e-08	2.58616096226283e-07	8.18101599405983
CTD-2515H24.2	gene	lincRNA	CTD-2515H24.2	ENSG00000276772.1	chr15	-0.483464189625804	1.31608016222336	-5.70285130533717	4.38234057475505e-08	3.20187225777148e-07	8.17415157868622
ST7	gene	protein_coding	ST7	ENSG00000004866.20	chr7	-0.255812117890215	3.88877690649061	-5.74558340498514	3.53453307423418e-08	2.66321429842421e-07	8.16767488254474
GYG2P1	gene	transcribed_unprocessed_pseudogene	GYG2P1	ENSG00000206159.10	chrY	-0.481509072916691	1.71584098869973	-5.70946301574753	4.23924757943897e-08	3.11415741569294e-07	8.16753435674727
NPIPA3	gene	protein_coding	NPIPA3	ENSG00000224712.12	chr16	-0.558829743627002	1.1882304374182	-5.70050695105822	4.43420261199621e-08	3.23296822145244e-07	8.16608065352696
RP11-662M24.2	gene	lincRNA	RP11-662M24.2	ENSG00000256725.1	chr12	-0.592593929460563	2.11692169452311	-5.73331408866537	3.7600061722166e-08	2.8130673484019e-07	8.16350948196155
ITGA2B	gene	protein_coding	ITGA2B	ENSG00000005961.17	chr17	-0.415378267551516	2.08701555910385	-5.70682099138039	4.29587104598891e-08	3.14814887195512e-07	8.1634308155645
SCARNA3	gene	scaRNA	SCARNA3	ENSG00000252906.1	chr1	-0.575110003896964	0.83553636363201	-5.6974038723725	4.50377223568788e-08	3.27779774137859e-07	8.16231809946211
WFDC2	gene	protein_coding	WFDC2	ENSG00000101443.17	chr20	-0.507235121659084	3.48735234659997	-5.73851805048978	3.66270644667439e-08	2.75212006941285e-07	8.15994980983893
RP11-436D23.1	gene	lincRNA	RP11-436D23.1	ENSG00000271860.6	chr6	-0.440172003464342	1.52011399456922	-5.70172313746483	4.40722361082328e-08	3.21522490108937e-07	8.15934411229768
RP11-61N20.3	gene	processed_pseudogene	RP11-61N20.3	ENSG00000226268.3	chr11	-0.438811280066929	1.23223819711729	-5.70015338791493	4.44207602830753e-08	3.23773845921876e-07	8.15534846587467
CHL1-AS2	gene	processed_transcript	CHL1-AS2	ENSG00000224318.5	chr3	-0.474695768988727	3.53522727560232	-5.7373251784768	3.68479011183384e-08	2.76615067636277e-07	8.15255426075651
STIL	gene	protein_coding	STIL	ENSG00000123473.15	chr1	-0.302015585617749	1.73247567170558	-5.70333889367017	4.37162878530614e-08	3.19596539502699e-07	8.15203974764532
MELTF	gene	protein_coding	MELTF	ENSG00000163975.11	chr3	-0.469517939085581	3.18316776462265	-5.72924234771826	3.83789371487421e-08	2.85903104969043e-07	8.15064384176558
LDLRAD4-AS1	gene	antisense	LDLRAD4-AS1	ENSG00000267690.1	chr18	-0.543647832210418	1.24049876583559	-5.69686098022298	4.51605274855305e-08	3.28575249319066e-07	8.14950392118924
RP11-847H18.3	gene	lincRNA	RP11-847H18.3	ENSG00000256538.1	chr12	-0.611202563400192	1.05784468609829	-5.69755735649699	4.50030626188484e-08	3.27723589798438e-07	8.14795949654872
AC139085.2	gene	processed_pseudogene	AC139085.2	ENSG00000265626.1	chr18	-0.582486208938645	0.845016067525572	-5.69402834625436	4.58066101833365e-08	3.32480556611151e-07	8.14476108862711
CASR	gene	protein_coding	CASR	ENSG00000036828.15	chr3	-0.562790017908029	0.845602308181542	-5.69474566782581	4.56421508237975e-08	3.31583615868317e-07	8.1443644160847
DSN1	gene	protein_coding	DSN1	ENSG00000149636.15	chr20	-0.279281606674965	3.57349234117489	-5.73703165929035	3.69024395712805e-08	2.76853640076859e-07	8.14290422578181
MSMB	gene	protein_coding	MSMB	ENSG00000263639.5	chr10	-0.673410990310211	0.944932636838975	-5.69373070260839	4.58750203635469e-08	3.32562176274968e-07	8.14175586630755
SYMPK	gene	protein_coding	SYMPK	ENSG00000125755.18	chr19	-0.211785456669366	5.3860148041894	-5.74700339718198	3.50930713055665e-08	2.64748658872692e-07	8.14175428829498
RP3-355L5.5	gene	lincRNA	RP3-355L5.5	ENSG00000272102.1	chr6	-0.540557467603033	1.94664461530193	-5.70643136716493	4.30428369376453e-08	3.15241487866619e-07	8.13961521880593
LRRC6	gene	protein_coding	LRRC6	ENSG00000129295.8	chr8	0.431169816998666	3.48879047229981	5.73248808934261	3.77568061163276e-08	2.82132399511748e-07	8.13683762755353
TCEA2	gene	protein_coding	TCEA2	ENSG00000171703.16	chr20	-0.330030365556179	6.31572893021432	-5.73856050435071	3.66192288589961e-08	2.75212006941285e-07	8.13483654938534
GHRL	gene	protein_coding	GHRL	ENSG00000157017.15	chr3	-0.464950834565935	1.44130534858662	-5.69333782312254	4.59654723177094e-08	3.33037504910623e-07	8.13264040494235
CYP4F25P	gene	unprocessed_pseudogene	CYP4F25P	ENSG00000224106.1	chr9	-0.509783568150297	1.11571664066359	-5.69368210633111	4.58861991679025e-08	3.32562176274968e-07	8.1298809710598
RP11-49G2.3	gene	sense_intronic	RP11-49G2.3	ENSG00000274624.1	chr12	-0.493650673979261	1.26648844368953	-5.69374454462139	4.58718367144379e-08	3.32562176274968e-07	8.12919888053034
NR1H3	gene	protein_coding	NR1H3	ENSG00000025434.18	chr11	-0.349412029482267	3.66454598810544	-5.72911180381193	3.84041677364488e-08	2.86003489754453e-07	8.12897339774247
CNTN5	gene	protein_coding	CNTN5	ENSG00000149972.10	chr11	-0.776923173913992	1.81353070343498	-5.70606466338562	4.31221615335683e-08	3.15632427831443e-07	8.12607045705626
ANGPTL7	gene	protein_coding	ANGPTL7	ENSG00000171819.4	chr1	-0.489041072046365	1.058157124672	-5.69223413624139	4.62205054481263e-08	3.34196780342268e-07	8.12428717478102
LIN7C	gene	protein_coding	LIN7C	ENSG00000148943.11	chr11	-0.417835128215349	4.79127170955902	-5.74436024338234	3.55640437219791e-08	2.67720663290765e-07	8.12129895763573
PNPLA5	gene	protein_coding	PNPLA5	ENSG00000100341.11	chr22	-0.601186377650982	1.63423553112362	-5.69542544240886	4.54868322364662e-08	3.30652712373236e-07	8.12122399875071
IGHV3-33	gene	IG_V_gene	IGHV3-33	ENSG00000211955.2	chr14	-0.588752996441982	0.888741114295603	-5.68922305106007	4.69233391372855e-08	3.3886756937078e-07	8.11794018495401
RP11-452G18.2	gene	processed_pseudogene	RP11-452G18.2	ENSG00000197149.5	chr11	-0.588573901879027	2.50343375960869	-5.70636020302493	4.30582198581568e-08	3.15259250420991e-07	8.1160795332019
GLYATL2	gene	protein_coding	GLYATL2	ENSG00000156689.6	chr11	-0.451526366989367	1.48073909844906	-5.69232971126248	4.61983660044372e-08	3.34196780342268e-07	8.11594818023318
RP1-161P9.5	gene	sense_intronic	RP1-161P9.5	ENSG00000271392.1	chr17	-0.449734299039935	1.56052164764401	-5.69507171096581	4.55675901673688e-08	3.31140821019141e-07	8.11416410929026
SRL	gene	protein_coding	SRL	ENSG00000185739.13	chr16	-0.475141021836692	1.55462293921404	-5.69371013640307	4.58797509687721e-08	3.32562176274968e-07	8.1140123674262
CTD-2196P11.2	gene	lincRNA	CTD-2196P11.2	ENSG00000251189.1	chr5	-0.512553160459505	1.18307690608797	-5.68950071882638	4.68580926427327e-08	3.38496850949432e-07	8.11227955501004
AIFM2	gene	protein_coding	AIFM2	ENSG00000042286.14	chr10	-0.299623679574167	3.58811012905045	-5.72777543993589	3.86633846311441e-08	2.8758182454165e-07	8.11185499499929
PFN1P2	gene	transcribed_processed_pseudogene	PFN1P2	ENSG00000270392.2	chr1	-0.435543143048423	1.55289172483326	-5.69222929912144	4.62216262166761e-08	3.34196780342268e-07	8.11072322833114
KB-1466C5.1	gene	lincRNA	KB-1466C5.1	ENSG00000273115.1	chr21	-0.555182985708585	0.836465768686027	-5.68674051002794	4.75106454786218e-08	3.42057387673364e-07	8.11053438743135
RP11-324O2.3	gene	antisense	RP11-324O2.3	ENSG00000232934.7	chr10	-0.420604564365215	1.96089854704508	-5.69418163053532	4.57714183348852e-08	3.32423465100823e-07	8.1058839427934
TMEM128	gene	protein_coding	TMEM128	ENSG00000132406.11	chr4	0.317419458791268	5.69440482082964	5.73911278671417	3.65174445852637e-08	2.74642790342957e-07	8.10511084622567
PCDHB12	gene	protein_coding	PCDHB12	ENSG00000120328.6	chr5	-0.353594156896475	1.68075260427045	-5.69238619102861	4.61852876384072e-08	3.34196780342268e-07	8.10469610040463
ZNF154	gene	protein_coding	ZNF154	ENSG00000179909.15	chr19	-0.298939988706213	3.4961660220127	-5.72741235530534	3.87341076895245e-08	2.8784387296461e-07	8.10424220662619
RBM15	gene	protein_coding	RBM15	ENSG00000162775.14	chr1	-0.286739942393399	2.44612074889795	-5.70291834833789	4.38086619320734e-08	3.2017565178953e-07	8.10279248789098
RP11-1391J7.1	gene	antisense	RP11-1391J7.1	ENSG00000250397.2	chr11	-0.617391602621422	2.87775407297344	-5.72165075962684	3.9873440632624e-08	2.95048908330822e-07	8.10065146735611
C19orf12	gene	protein_coding	C19orf12	ENSG00000131943.17	chr19	-0.358693255650358	5.00370422670967	-5.73836271620493	3.66557481138291e-08	2.75342498181372e-07	8.09700341552145
RP11-781A6.1	gene	lincRNA	RP11-781A6.1	ENSG00000258066.1	chr12	-0.589259710587155	0.989649304746425	-5.68670252882339	4.75196864092055e-08	3.42057387673364e-07	8.09630171379146
RP11-1102P22.1	gene	TEC	RP11-1102P22.1	ENSG00000279415.1	chr16	-0.495518562638762	1.15081866262395	-5.68685246813157	4.74840050873465e-08	3.42002914083819e-07	8.09574090326845
RPS27AP6	gene	processed_pseudogene	RPS27AP6	ENSG00000224800.1	chr1	-0.499582147187902	1.08812000115085	-5.68627873168401	4.7620679861413e-08	3.42682975755155e-07	8.09527574252846
DNPEP	gene	protein_coding	DNPEP	ENSG00000123992.18	chr2	-0.225834535515813	5.24925839115761	-5.73790949713148	3.67395639664275e-08	2.75886910896043e-07	8.09267421807047
CDHR3	gene	protein_coding	CDHR3	ENSG00000128536.15	chr7	0.649922092254194	3.23533736022785	5.72397810011162	3.94093291178412e-08	2.92058780821528e-07	8.09211252687108
RP11-379K22.3	gene	antisense	RP11-379K22.3	ENSG00000270919.1	chr15	-0.520985405535548	1.23240060782569	-5.68726980738652	4.73848278798725e-08	3.41490776752754e-07	8.09184941941869
PCP2	gene	protein_coding	PCP2	ENSG00000174788.9	chr19	-0.506330866636019	1.12340918713422	-5.68618649277851	4.76426887254738e-08	3.42739981280537e-07	8.09107764471112
CTSG	gene	protein_coding	CTSG	ENSG00000100448.3	chr14	-0.667188524442511	1.00139246635833	-5.68318882044173	4.83633887549546e-08	3.47206033758644e-07	8.08722967686088
AC008592.4	gene	lincRNA	AC008592.4	ENSG00000251409.1	chr5	-0.595532270524592	1.06383065451416	-5.6839920002159	4.81692505826751e-08	3.45914364426353e-07	8.08685214912235
RASAL2	gene	protein_coding	RASAL2	ENSG00000075391.16	chr1	-0.299890063467398	3.50302553230328	-5.72820037984502	3.85807734199008e-08	2.87055112326051e-07	8.08565391532725
HRC	gene	protein_coding	HRC	ENSG00000130528.11	chr19	-0.611396925010893	2.64763568029192	-5.69907446460151	4.46618685280226e-08	3.25336305774488e-07	8.08288861895082
RERE	gene	protein_coding	RERE	ENSG00000142599.17	chr1	-0.215349897951444	5.78514355020706	-5.7329552668792	3.76680746640538e-08	2.81728944536253e-07	8.08136406592628
CTD-2349P21.5	gene	lincRNA	CTD-2349P21.5	ENSG00000263603.1	chr17	-0.569318898976295	1.33949485992642	-5.68536123805045	4.78400430816767e-08	3.43854726197103e-07	8.07928845556978
RPL21P123	gene	transcribed_processed_pseudogene	RPL21P123	ENSG00000240531.1	chr17	-0.539846088282494	0.901599702590701	-5.68146496524184	4.87826494308969e-08	3.4990620891914e-07	8.07914161197848
WNT11	gene	protein_coding	WNT11	ENSG00000085741.12	chr11	-0.492133499840149	1.86953031227863	-5.69389609166018	4.5836995162296e-08	3.32562176274968e-07	8.0788817730814
MT4	gene	protein_coding	MT4	ENSG00000102891.3	chr16	-0.541567239016691	0.860386211130183	-5.67939889583218	4.92898195113764e-08	3.53231607867979e-07	8.07557367178358
RP11-74J13.9	gene	sense_intronic	RP11-74J13.9	ENSG00000277662.1	chr13	-0.504483923547464	1.86206906440388	-5.68753578536515	4.73217260323378e-08	3.41238172604261e-07	8.07279552393765
RP5-1126H10.2	gene	3prime_overlapping_ncRNA	RP5-1126H10.2	ENSG00000272084.1	chr1	-0.381257095203909	1.70303993873417	-5.68555057501203	4.77946938934287e-08	3.43630290315343e-07	8.0666144289015
RP1-90G24.6	gene	lincRNA	RP1-90G24.6	ENSG00000224050.1	chr22	-0.550635429208226	1.40054773034572	-5.68187440239825	4.86827494487341e-08	3.49292625799971e-07	8.06581048243676
MYO1D	gene	protein_coding	MYO1D	ENSG00000176658.16	chr17	0.67749960617114	4.35639008396207	5.72665561334729	3.88819154475495e-08	2.88765873882442e-07	8.06488230631051
SPIN3	gene	protein_coding	SPIN3	ENSG00000204271.12	chrX	-0.224024646514182	3.22795768362159	-5.71565920636313	4.10929714793091e-08	3.0278376623004e-07	8.06393145062574
ARL6IP4	gene	protein_coding	ARL6IP4	ENSG00000182196.13	chr12	-0.307211335249804	9.02068611633596	-5.70475981301029	4.34055841178503e-08	3.17432702518202e-07	8.06361291058673
GAPDHP35	gene	processed_pseudogene	GAPDHP35	ENSG00000250982.2	chr16	-0.498354756176773	1.28607823245897	-5.68015841719856	4.91027795246016e-08	3.52098622408947e-07	8.06348377387065
TBC1D12	gene	protein_coding	TBC1D12	ENSG00000108239.8	chr10	0.522500067268156	4.83553287109992	5.72983970646237	3.82636904533243e-08	2.85481627945225e-07	8.06105174612704
SLC4A1	gene	protein_coding	SLC4A1	ENSG00000004939.13	chr17	-0.602805770880287	1.08168263828424	-5.67765575179114	4.97217221116449e-08	3.55907472484943e-07	8.05952916066686
RP11-513D5.5	gene	antisense	RP11-513D5.5	ENSG00000255487.1	chr8	-0.551809965159556	1.0078162297912	-5.67686975533655	4.99176773296164e-08	3.56995029226798e-07	8.05859169871611
C2orf27AP3	gene	unprocessed_pseudogene	C2orf27AP3	ENSG00000230804.2	chr9	-0.56866796149252	1.00377059561064	-5.67700715488233	4.98833681986805e-08	3.56854556975565e-07	8.05056161426102
IGHV1-2	gene	IG_V_gene	IGHV1-2	ENSG00000211934.3	chr14	-0.618799497868154	0.908530920766875	-5.67572588722242	5.02042011842499e-08	3.58727816391425e-07	8.05024278608585
SEPT1	gene	protein_coding	SEPT1	ENSG00000180096.11	chr16	-0.39004550526633	2.93316761152716	-5.70258026443947	4.38830613588597e-08	3.20334498308148e-07	8.0496690743194
AC008992.1	gene	lincRNA	AC008992.1	ENSG00000267636.1	chr19	-0.550450896425097	1.24563553349277	-5.67869214987662	4.94644879865793e-08	3.54378973119398e-07	8.04603368650879
FAM163A	gene	protein_coding	FAM163A	ENSG00000143340.6	chr1	-0.653173260090716	1.19698454242511	-5.67663652841742	4.99759676556813e-08	3.57306874247054e-07	8.04578012586518
C1orf94	gene	protein_coding	C1orf94	ENSG00000142698.14	chr1	-0.442520688569929	1.57091773790679	-5.67805581817453	4.96222711145916e-08	3.55404726587581e-07	8.04515858224999
TMEM254	gene	protein_coding	TMEM254	ENSG00000133678.13	chr10	0.25186419463121	4.69923929958381	5.72764012726989	3.86897266030533e-08	2.87601909029113e-07	8.04298823640965
OSGEPL1-AS1	gene	antisense	OSGEPL1-AS1	ENSG00000253559.1	chr2	-0.444989487856408	1.88333960273755	-5.68203931536308	4.86425682474012e-08	3.49107281846393e-07	8.04189427007949
RPL23AP81	gene	transcribed_processed_pseudogene	RPL23AP81	ENSG00000242748.1	chr20	-0.584746649074743	1.06462580329445	-5.67312108355265	5.08626774695811e-08	3.627935921533e-07	8.03982394723584
C19orf66	gene	protein_coding	C19orf66	ENSG00000130813.17	chr19	-0.330889297465374	6.27824580313565	-5.71902454461166	4.04035681422094e-08	2.98517708138462e-07	8.03856146113818
TPSG1	gene	protein_coding	TPSG1	ENSG00000116176.6	chr16	-0.530191360378141	1.08686993051244	-5.67468804866319	5.04655555917941e-08	3.60277866064657e-07	8.03479591735931
FGFR2	gene	protein_coding	FGFR2	ENSG00000066468.22	chr10	0.587252428523639	6.30484812559636	5.72257575937498	3.96883437962416e-08	2.93947459531981e-07	8.03474606765355
RP11-478J18.2	gene	antisense	RP11-478J18.2	ENSG00000274895.1	chr1	-0.495757538761097	1.15252740670234	-5.67413070536469	5.06064569376115e-08	3.61177793280166e-07	8.03310727017315
PUM1	gene	protein_coding	PUM1	ENSG00000134644.15	chr1	-0.25146751002871	5.66690568729496	-5.72221819225647	3.97597949037249e-08	2.94297477945733e-07	8.03222004014143
RP11-461L13.5	gene	lincRNA	RP11-461L13.5	ENSG00000270883.1	chr4	-0.67107021398929	1.93860673189175	-5.679586669226	4.92435137161345e-08	3.53003738572055e-07	8.02846112154168
LINC01748	gene	lincRNA	LINC01748	ENSG00000226476.3	chr1	-0.414788975704331	1.36517063544877	-5.67282344378201	5.09384536396396e-08	3.6312117698577e-07	8.0280458575342
TOR1B	gene	protein_coding	TOR1B	ENSG00000136816.15	chr9	-0.190908130714779	4.45657006085919	-5.72364302406957	3.94758222361195e-08	2.92462471073322e-07	8.02473257443475
