type	gene_type	gene_name	gene_id	seqnames	logFC	AveExpr	t	P.Value	adj.P.Val	B
C10orf128	gene	protein_coding	C10orf128	ENSG00000204161.13	chr10	0.478046259878776	3.82716655778542	3.26575819328112	0.00137416246286472	0.0182953443535128	-1.24391231468387
TTYH3	gene	protein_coding	TTYH3	ENSG00000136295.14	chr7	-0.308575326419698	6.06229570746656	-3.29667580772796	0.00124130601882922	0.0170799915716577	-1.24435637001819
RP11-475O23.2	gene	antisense	RP11-475O23.2	ENSG00000243384.1	chr3	-0.423258462050856	1.4051147065667	-3.22776223086552	0.00155558266223491	0.0197239796247317	-1.25121338800914
PIEZO2	gene	protein_coding	PIEZO2	ENSG00000154864.11	chr18	0.556199961653242	3.29444179915472	3.24620853897496	0.0014648888169635	0.0189934000566438	-1.25136979186167
NOA1	gene	protein_coding	NOA1	ENSG00000084092.6	chr4	-0.145367988664153	4.03467342596909	-3.30346241395376	0.00121379484186568	0.0168464711432881	-1.25223208990982
KIF17	gene	protein_coding	KIF17	ENSG00000117245.12	chr1	-0.360774867806331	3.70408000764349	-3.29957785596282	0.00122947138069995	0.016981042439951	-1.26007091250803
PRCD	gene	protein_coding	PRCD	ENSG00000214140.10	chr17	0.42544970623013	3.18637780056892	3.25060389975571	0.00144401741590003	0.0188503031566125	-1.26045806921921
DDR1	gene	protein_coding	DDR1	ENSG00000204580.13	chr6	0.338212568207835	7.06707262281699	3.29405528453368	0.00125208386258665	0.0171597324808472	-1.26111358264678
RN7SL268P	gene	misc_RNA	RN7SL268P	ENSG00000244425.3	chr22	-0.342184412798574	2.11232890376513	-3.25039664057875	0.00144499533104767	0.0188525602550447	-1.26278497036777
AC078883.3	gene	antisense	AC078883.3	ENSG00000232788.1	chr2	-0.369130504667617	1.24707922669289	-3.22275845351066	0.00158107060446385	0.0199606967579185	-1.26330047244578
CCDC13	gene	protein_coding	CCDC13	ENSG00000244607.5	chr3	0.376576816994116	3.02141751213494	3.2549924431587	0.00142345505744967	0.0187280303316932	-1.26479068336427
RP11-4L24.4	gene	TEC	RP11-4L24.4	ENSG00000279561.2	chr9	-0.325719807572772	2.39422749057172	-3.25925778887288	0.00140373167513911	0.0186044097906524	-1.26589083118771
RP11-350G24.1	gene	antisense	RP11-350G24.1	ENSG00000258007.1	chr12	-0.388664462824206	1.01634578619461	-3.22109993219392	0.00158960407254973	0.0200252489376235	-1.26863424046299
NSL1	gene	protein_coding	NSL1	ENSG00000117697.14	chr1	0.214966038004686	4.75575840813245	3.29691639586171	0.00124032086581951	0.0170764693454598	-1.26953979945259
LINC02217	gene	lincRNA	LINC02217	ENSG00000248455.5	chr5	-0.546261686754265	2.55496252225679	-3.24558840998995	0.00146785602164905	0.0190026092708674	-1.27100499613789
KCNT2	gene	protein_coding	KCNT2	ENSG00000162687.16	chr1	-0.369501538330733	2.57056335820493	-3.26756972792762	0.00136602616055672	0.018234899351466	-1.2720652885434
COTL1	gene	protein_coding	COTL1	ENSG00000103187.7	chr16	-0.305673499801028	5.85389365710456	-3.29924067697824	0.00123084097877841	0.016981042439951	-1.27382467697184
SGSM2	gene	protein_coding	SGSM2	ENSG00000141258.12	chr17	-0.416133857951658	7.57062050535076	-3.26912497315931	0.00135907680666789	0.0182055152151599	-1.27448368363691
GALC	gene	protein_coding	GALC	ENSG00000054983.16	chr14	0.261689499775213	5.20425500864035	3.30126596618093	0.00122263575705472	0.0169425483990914	-1.27505754134675
B4GALT6	gene	protein_coding	B4GALT6	ENSG00000118276.11	chr18	-0.534571611455924	3.70661446538008	-3.29914880550641	0.00123121440125696	0.016981042439951	-1.27596012562149
WDR66	gene	protein_coding	WDR66	ENSG00000158023.9	chr12	0.505535042127236	2.88903939101069	3.24630602490791	0.00146442287296107	0.0189934000566438	-1.28016959213276
DHX40	gene	protein_coding	DHX40	ENSG00000108406.9	chr17	0.1694454826554	5.16630825969984	3.30067203553097	0.00122503669037444	0.016952759423153	-1.2809415471896
IVNS1ABP	gene	protein_coding	IVNS1ABP	ENSG00000116679.15	chr1	0.339294686549036	5.86102848288139	3.2999217126856	0.00122807612336186	0.0169777536794637	-1.28236650694126
TMEM56	gene	protein_coding	TMEM56	ENSG00000152078.9	chr1	-0.310548458752559	3.54008135186026	-3.27035872265873	0.00135358746305357	0.0181659970184823	-1.28339924846171
RP5-906A24.1	gene	TEC	RP5-906A24.1	ENSG00000280177.1	chr17	-0.33504003090982	1.29612192113534	-3.22519871371657	0.00156859239078235	0.0198566838917469	-1.28467841508108
RP11-298J23.8	gene	lincRNA	RP11-298J23.8	ENSG00000269387.1	chr6	-0.658762631868327	2.88584935433457	-3.24891777102087	0.00145199103895707	0.0188991989641198	-1.28749243309995
CETN2	gene	protein_coding	CETN2	ENSG00000147400.8	chrX	0.301205618273131	7.0894481526647	3.28166611733176	0.00130423151443599	0.0176345062574308	-1.28852378855894
CROCC2	gene	protein_coding	CROCC2	ENSG00000226321.5	chr2	0.736669133420029	1.6209334244137	3.2163938308842	0.00161405193156172	0.020148613042125	-1.28878683320895
MTRR	gene	protein_coding	MTRR	ENSG00000124275.14	chr5	0.253406311383307	4.65465511480832	3.29266315917877	0.00125784493905036	0.017206466488096	-1.28939662915608
CTD-2162K18.4	gene	lincRNA	CTD-2162K18.4	ENSG00000267260.1	chr19	-0.317834645279195	2.26974129478959	-3.24590643503065	0.00146633363091558	0.0189934000566438	-1.29255834896354
CCDC13-AS1	gene	antisense	CCDC13-AS1	ENSG00000173811.10	chr3	0.418557153490789	3.54012000566974	3.24671596708495	0.00146246502276823	0.0189934000566438	-1.29396206816944
ACD	gene	protein_coding	ACD	ENSG00000102977.13	chr16	-0.200319668644677	5.38238628936077	-3.29395674845234	0.00125249082636103	0.0171597324808472	-1.2944754697262
CTD-3162L10.5	gene	processed_pseudogene	CTD-3162L10.5	ENSG00000267142.1	chr19	-0.34249462292157	1.15505606319492	-3.216235008434	0.00161488307272166	0.020148613042125	-1.29504077504011
SHISA2	gene	protein_coding	SHISA2	ENSG00000180730.4	chr13	0.637034687029488	2.80636843393267	3.23070248982071	0.00154078466928477	0.0196702302481671	-1.29688734110004
ACSM5	gene	protein_coding	ACSM5	ENSG00000183549.10	chr16	-0.477079780529296	3.08904115272028	-3.23583763739638	0.00151525390487532	0.0194123256008069	-1.30573691696008
INTU	gene	protein_coding	INTU	ENSG00000164066.12	chr4	0.329695441563811	3.51488241361944	3.25449371424511	0.00142577801652011	0.0187375394887119	-1.30575351843461
LINC01978	gene	lincRNA	LINC01978	ENSG00000262188.1	chr17	0.576771108227199	2.80509503892641	3.22052950222964	0.0015925489552647	0.0200514099899289	-1.30661967125357
CTD-2639E6.9	gene	lincRNA	CTD-2639E6.9	ENSG00000267898.1	chr19	-0.322151107028201	1.54495358361386	-3.21774613681666	0.00160699121930018	0.0201253180828579	-1.30790599521754
AC007326.9	gene	processed_pseudogene	AC007326.9	ENSG00000271275.1	chr22	-0.36485106598981	1.45306613359172	-3.22344049531209	0.00157757373049107	0.0199272919063486	-1.31388558469512
RP11-66B24.9	gene	antisense	RP11-66B24.9	ENSG00000278456.1	chr15	-0.567813503247311	2.24459319650132	-3.22166444215455	0.00158669474142328	0.0199994890531129	-1.3142593383396
FAM201A	gene	antisense	FAM201A	ENSG00000204860.4	chr9	0.494935794282045	3.11830618402892	3.22939734714989	0.00154733705805792	0.0197047779024787	-1.31534875485995
CYP2S1	gene	protein_coding	CYP2S1	ENSG00000167600.13	chr19	-0.339659320402707	1.65718717366121	-3.20687270967156	0.00166458681443626	0.0206267717124013	-1.31926447363429
CSMD2	gene	protein_coding	CSMD2	ENSG00000121904.17	chr1	-0.327457270247029	2.72359346724936	-3.24984795504175	0.00144758718459602	0.0188653557462739	-1.31934979541949
HOGA1	gene	protein_coding	HOGA1	ENSG00000241935.8	chr10	0.45945938838308	3.3724903853884	3.22942023502374	0.0015472219277897	0.0197047779024787	-1.32063242788183
NT5M	gene	protein_coding	NT5M	ENSG00000205309.13	chr17	-0.284995168666038	4.4510060400212	-3.2849786563256	0.00129009362253066	0.0175247694582631	-1.32152169773596
PDK1	gene	protein_coding	PDK1	ENSG00000152256.13	chr2	-0.271888840702964	2.04880301771457	-3.21768203461785	0.00160732526234641	0.0201253180828579	-1.32535650412352
RHBDL3	gene	protein_coding	RHBDL3	ENSG00000141314.12	chr17	-0.400849885451131	5.16707587993689	-3.28351768222093	0.00129631133375962	0.0175786422265875	-1.32849793035203
SLC7A6	gene	protein_coding	SLC7A6	ENSG00000103064.13	chr16	-0.213525879079778	3.07408523113708	-3.2573521762366	0.00141251173069036	0.0186469065507539	-1.32901617340842
CNTN5	gene	protein_coding	CNTN5	ENSG00000149972.10	chr11	-0.591351194798408	1.81097625951385	-3.22698142339667	0.00155953454822554	0.0197526985315813	-1.32957569089484
FLRT2	gene	protein_coding	FLRT2	ENSG00000185070.10	chr14	-0.314160336801803	2.44588840993633	-3.22437566450703	0.00157279075417766	0.0198775966929771	-1.32981527701207
PRTFDC1	gene	protein_coding	PRTFDC1	ENSG00000099256.18	chr10	0.291235504002839	5.73755336775221	3.28366727375939	0.00129567340978477	0.0175786422265875	-1.33151402596027
NKX6-2	gene	protein_coding	NKX6-2	ENSG00000148826.8	chr10	0.618937377521656	7.0928356290942	3.2792237220651	0.00131474806097874	0.0177362239862103	-1.33314454878516
MAP3K4	gene	protein_coding	MAP3K4	ENSG00000085511.19	chr6	-0.193219311731078	4.44631169241455	-3.28149891621494	0.00130494894505007	0.0176345062574308	-1.33314652303021
PRKCQ-AS1	gene	processed_transcript	PRKCQ-AS1	ENSG00000237943.6	chr10	0.478763986387861	3.84154966005996	3.23664251250785	0.00151128814252659	0.0193827256351753	-1.33458541271777
UNC93B3	gene	unprocessed_pseudogene	UNC93B3	ENSG00000172971.7	chr3	-0.374319624181149	1.21423149385787	-3.20140835466061	0.00169425039011948	0.0208903187932961	-1.33591365991289
RP11-579E24.2	gene	lincRNA	RP11-579E24.2	ENSG00000253762.1	chr8	-0.432432245894166	1.05180228871277	-3.19972961875207	0.0017034617305708	0.0209637415682778	-1.3365960353259
RFFL	gene	protein_coding	RFFL	ENSG00000092871.16	chr17	0.438872977634869	5.20697203698478	3.27897282549025	0.00131583284798528	0.0177406387259454	-1.33811048197309
PLEKHH1	gene	protein_coding	PLEKHH1	ENSG00000054690.13	chr14	0.628985373005982	7.48067583883623	3.2718399891014	0.00134702414869425	0.0180986566484628	-1.33895809065763
FNDC1	gene	protein_coding	FNDC1	ENSG00000164694.16	chr6	0.947280623743354	2.54698707500657	3.22810782902824	0.00155383647031893	0.0197239796247317	-1.3402371133546
ASXL3	gene	protein_coding	ASXL3	ENSG00000141431.10	chr18	-0.269281061314572	1.98416395516608	-3.20876718022736	0.00165441582432354	0.020554251559593	-1.34077916523409
RP11-506F3.1	gene	lincRNA	RP11-506F3.1	ENSG00000282033.1	chr2	-0.427589393319689	1.73772219188744	-3.2085840870548	0.00165539628184174	0.0205555278496563	-1.34235098963839
C21orf91	gene	protein_coding	C21orf91	ENSG00000154642.10	chr21	0.589702757287248	4.71288542138826	3.25349590748556	0.00143043616669931	0.0187776819439075	-1.34392500042371
RASGRP4	gene	protein_coding	RASGRP4	ENSG00000171777.15	chr19	-0.396697335849797	1.83622068253517	-3.20129949405351	0.001694846308863	0.0208903187932961	-1.34422899941892
FBXO31	gene	protein_coding	FBXO31	ENSG00000103264.17	chr16	-0.314184994414703	5.29011662303683	-3.27521373481894	0.00133218608800326	0.0179404634818564	-1.34553702868901
ADCK1	gene	protein_coding	ADCK1	ENSG00000063761.15	chr14	0.235953835501236	4.58136403869747	3.27386348842886	0.00133810621348192	0.0180098329962834	-1.34554808176776
CENPVL3	gene	protein_coding	CENPVL3	ENSG00000224109.2	chrX	-0.350643024360652	1.1766049489856	-3.19393854613163	0.00173559628202496	0.0212016248984655	-1.34562129283001
RP11-66D17.5	gene	antisense	RP11-66D17.5	ENSG00000223356.1	chr1	-0.458379047393336	2.85720080122363	-3.244445754541	0.00147333808693055	0.0190314973291929	-1.34568869838513
BEAN1-AS1	gene	antisense	BEAN1-AS1	ENSG00000261656.5	chr16	-0.291142503668695	1.67735104806902	-3.2054255989808	0.00167239516930767	0.0206898164131095	-1.34639522794279
EGFL6	gene	protein_coding	EGFL6	ENSG00000198759.11	chrX	-0.354227207611109	1.15756097344649	-3.19905846179477	0.00170715742623837	0.0209935443283248	-1.34856138554337
EFHD1	gene	protein_coding	EFHD1	ENSG00000115468.11	chr2	0.468779268859195	8.04543755075588	3.26022878590342	0.00139927742102455	0.0185558765135753	-1.35104209658655
AIDA	gene	protein_coding	AIDA	ENSG00000186063.12	chr1	-0.29576165048093	4.2704274131367	-3.2698199541729	0.00135598206772797	0.0181877113654761	-1.35274191771424
CFAP58-AS1	gene	antisense	CFAP58-AS1	ENSG00000231233.1	chr10	-0.400274261847759	2.8961171609774	-3.23192163648152	0.00153468735905958	0.0196183642258822	-1.35393325965697
SLC43A2	gene	protein_coding	SLC43A2	ENSG00000167703.14	chr17	-0.306468590211428	4.14053886641143	-3.27272616764689	0.00134311179704662	0.018057939371899	-1.35434443141493
ARID3A	gene	protein_coding	ARID3A	ENSG00000116017.10	chr19	-0.290016184071615	2.21810831513723	-3.20914425220299	0.0016523983183147	0.0205400829175223	-1.35445720556747
ZC3H8	gene	protein_coding	ZC3H8	ENSG00000144161.12	chr2	-0.188908867728718	3.81506565286465	-3.26648657073244	0.00137088562275272	0.0182664713253635	-1.35585003475318
LINC00940	gene	lincRNA	LINC00940	ENSG00000235049.1	chr12	0.577310857298511	2.4997108025187	3.19308029017066	0.00174040638721105	0.0212173748995813	-1.35757689852648
DMGDH	gene	protein_coding	DMGDH	ENSG00000132837.14	chr5	-0.292515141276115	2.09579867595309	-3.20452018353074	0.00167729793939689	0.0207176373643121	-1.35894665822405
RP11-497H17.1	gene	lincRNA	RP11-497H17.1	ENSG00000262663.1	chr17	-0.433341163602943	1.62303430369797	-3.19868965552833	0.00170919141333559	0.021000815167317	-1.35972146223713
PALM	gene	protein_coding	PALM	ENSG00000099864.17	chr19	-0.463514176211696	8.73545954182291	-3.22821339523527	0.00155330344346082	0.0197239796247317	-1.36032572871159
RP1-35C21.2	gene	lincRNA	RP1-35C21.2	ENSG00000227579.5	chr1	-0.375351923433326	1.15668810925112	-3.19362501769607	0.00173735202144698	0.0212022131267675	-1.36112855378056
NPHP1	gene	protein_coding	NPHP1	ENSG00000144061.12	chr2	0.356254621221394	3.10613776369063	3.22036616250065	0.00159339314194704	0.0200514099899289	-1.36123614295525
FRMD4B	gene	protein_coding	FRMD4B	ENSG00000114541.14	chr3	0.512919959743594	4.46092381388779	3.24322376345558	0.00147922187497051	0.0190658498464284	-1.36123823441135
OTOGL	gene	protein_coding	OTOGL	ENSG00000165899.10	chr12	-0.337395958937058	1.24237618157679	-3.19005100622661	0.0017574832601644	0.0213146040754998	-1.36137953104185
ODF3B	gene	protein_coding	ODF3B	ENSG00000177989.13	chr22	1.1144190035954	4.21477428623472	3.23381591348882	0.00152525807276693	0.019529807985855	-1.36146703121527
EPHB2	gene	protein_coding	EPHB2	ENSG00000133216.16	chr1	0.257587213968282	2.78118948336455	3.22804630516474	0.00155414719627475	0.0197239796247317	-1.36276093989151
AUNIP	gene	protein_coding	AUNIP	ENSG00000127423.10	chr1	-0.317647192860171	1.91088868913607	-3.2080405960083	0.00165830984102444	0.0205807939411507	-1.36289117007523
FAM49A	gene	protein_coding	FAM49A	ENSG00000197872.11	chr2	-0.423963376747452	5.89952525803398	-3.25807156084621	0.00140919119069628	0.0186240679993883	-1.36586042409565
KIAA1211L	gene	protein_coding	KIAA1211L	ENSG00000196872.11	chr2	-0.736403671106349	5.31562941910072	-3.26203662035856	0.00139101941797431	0.0184882427636439	-1.36627210013446
LINC01902	gene	lincRNA	LINC01902	ENSG00000283503.1	chr18	-0.378077351745521	1.32827205191669	-3.19138876980103	0.00174992282508963	0.021266965563453	-1.36726598914578
DGCR6	gene	protein_coding	DGCR6	ENSG00000183628.12	chr22	-0.270294274766869	4.03754662493168	-3.26755318108557	0.00136610027514834	0.018234899351466	-1.36734253896189
RP11-425A6.5	gene	antisense	RP11-425A6.5	ENSG00000273312.2	chr10	-0.357940235778442	1.35001028904071	-3.19156628989523	0.00174892183640591	0.021265836182134	-1.36829298294627
TRAC	gene	TR_C_gene	TRAC	ENSG00000277734.7	chr14	-0.494489001419845	2.87699902568918	-3.22878408061089	0.00155042487394201	0.0197119436063236	-1.36871083528573
BX322557.10	gene	processed_transcript	BX322557.10	ENSG00000215447.7	chr21	-0.385870824946473	3.29026124098539	-3.25812153540989	0.0014089607882322	0.0186240679993883	-1.36914460855671
PDP1	gene	protein_coding	PDP1	ENSG00000164951.15	chr8	-0.420862516392696	4.59818877732003	-3.26929555721326	0.00135831658948025	0.0182055152151599	-1.37286500493593
TMTC2	gene	protein_coding	TMTC2	ENSG00000179104.8	chr12	0.542865982713756	4.77539571299337	3.25075248332845	0.00144331673052645	0.0188503031566125	-1.37353537953137
JADE3	gene	protein_coding	JADE3	ENSG00000102221.13	chrX	0.361798160362789	3.31278699627743	3.21706540645796	0.00161054187538465	0.0201481197540775	-1.37377909086716
RP11-481H12.1	gene	processed_pseudogene	RP11-481H12.1	ENSG00000230018.1	chr10	0.756482813922434	1.90373342887967	3.18471728409562	0.00178792982845502	0.0215630209096897	-1.37431815582299
RP11-128M1.1	gene	lincRNA	RP11-128M1.1	ENSG00000226644.5	chr20	0.475047056858611	2.85232695081618	3.21878299353982	0.00160159701773886	0.020107336039822	-1.37589493877126
STAT6	gene	protein_coding	STAT6	ENSG00000166888.11	chr12	-0.307749377100255	4.84278235843491	-3.26835383680734	0.00136251837057759	0.0182127955026008	-1.37659730316615
MED28P8	gene	processed_pseudogene	MED28P8	ENSG00000242598.1	chr1	-0.633022573460721	1.66605735996982	-3.1921930479055	0.00174539196874029	0.0212403948980998	-1.37684732614156
RP11-85O21.4	gene	sense_overlapping	RP11-85O21.4	ENSG00000231227.1	chr9	-0.349706906540585	1.17952571613396	-3.17944587076021	0.00181850158747958	0.0218061897988655	-1.37713280569953
SATB1	gene	protein_coding	SATB1	ENSG00000182568.16	chr3	-0.405095687369688	4.66905113456925	-3.26746219103039	0.00136650789366851	0.018234899351466	-1.37870764535422
RP11-80P20.3	gene	TEC	RP11-80P20.3	ENSG00000280399.1	chr3	-0.499645578211962	1.89021055134711	-3.19828124544264	0.0017114464462738	0.0210174957133121	-1.37907446923272
RP11-886D15.1	gene	lincRNA	RP11-886D15.1	ENSG00000256422.5	chr11	-0.394879961214844	1.42783408739061	-3.18403657908296	0.00179185057654669	0.0215681731493557	-1.37916010877957
CBR3-AS1	gene	processed_transcript	CBR3-AS1	ENSG00000236830.6	chr21	-0.269952870562618	1.67780283704236	-3.18719746877057	0.00177371170232709	0.0214488715985039	-1.38102125888696
TOGARAM2	gene	protein_coding	TOGARAM2	ENSG00000189350.12	chr2	0.568056304294149	2.4791956339489	3.19742619019842	0.00171617658630577	0.0210424814003637	-1.38144792841255
C20orf96	gene	protein_coding	C20orf96	ENSG00000196476.11	chr20	0.321508076466689	5.1393739493277	3.26641354448346	0.00137121382595281	0.0182664713253635	-1.38234574833569
ARHGAP8	gene	protein_coding	ARHGAP8	ENSG00000241484.9	chr22	-0.357877860914	1.77706493522615	-3.19895945555699	0.00170770323008919	0.0209935443283248	-1.38254532429001
ZNF454	gene	protein_coding	ZNF454	ENSG00000178187.7	chr5	-0.249219763241369	1.96612902045454	-3.19620466578421	0.00172295510717028	0.0210924650574076	-1.38400112581697
RP11-513I15.6	gene	processed_transcript	RP11-513I15.6	ENSG00000225339.3	chr6	-0.310846096110998	1.3564260674992	-3.18418656092207	0.00179098602053846	0.0215681731493557	-1.38406247157916
TUBGCP4	gene	protein_coding	TUBGCP4	ENSG00000137822.12	chr15	-0.164206136919994	3.61691718166022	-3.25274028199379	0.00143397315139694	0.018782000689354	-1.38417143424115
LINC01765	gene	lincRNA	LINC01765	ENSG00000233730.1	chr1	0.821721510730105	1.67501735818145	3.1785050217745	0.00182400887950316	0.0218610357978939	-1.38418058036243
CHD3	gene	protein_coding	CHD3	ENSG00000170004.16	chr17	-0.523291152157342	6.74586323149053	-3.2362806305241	0.00151307000194711	0.019394956965298	-1.38547988990658
GHET1	gene	lincRNA	GHET1	ENSG00000281189.1	chr7	-0.281667319583924	1.32905848192812	-3.18468865536286	0.00178809456452527	0.0215630209096897	-1.38634729310762
YWHAZP5	gene	processed_pseudogene	YWHAZP5	ENSG00000213260.3	chr10	-0.35089510897523	1.30296592879992	-3.18640863771529	0.00177822239156316	0.0214798215924721	-1.38734727851434
FAT3	gene	protein_coding	FAT3	ENSG00000165323.15	chr11	-0.255778893013811	2.65027173389873	-3.21670516564056	0.00161242382569856	0.020148613042125	-1.38831299371603
RCSD1	gene	protein_coding	RCSD1	ENSG00000198771.10	chr1	-0.381874050633228	3.07443797215194	-3.21530425437642	0.0016197618543618	0.0201987235715117	-1.38848662267843
SH2D3C	gene	protein_coding	SH2D3C	ENSG00000095370.19	chr9	-0.295845168574535	4.05287410302079	-3.25836886240086	0.00140782102989732	0.0186240679993883	-1.38958522879876
DPP10-AS1	gene	antisense	DPP10-AS1	ENSG00000235026.5	chr2	-0.56489230045063	3.64367971928557	-3.25697945940625	0.001414234985505	0.0186591375355164	-1.39081482221867
ADARB1	gene	protein_coding	ADARB1	ENSG00000197381.15	chr21	-0.48440812983063	4.04426237063543	-3.2612181331301	0.0013947525405443	0.0185063511314487	-1.39237055745027
SPTBN4	gene	protein_coding	SPTBN4	ENSG00000160460.15	chr19	-0.413637192556978	5.05385035187341	-3.2581216802855	0.00140896012034947	0.0186240679993883	-1.39497369822055
SHROOM2	gene	protein_coding	SHROOM2	ENSG00000146950.12	chrX	-0.223803612692325	3.42036521093637	-3.24304838366936	0.00148006810798099	0.0190658498464284	-1.39563070445352
RP11-153F1.1	gene	antisense	RP11-153F1.1	ENSG00000224613.6	chr1	-0.36649953701624	1.13511873700223	-3.17792241223647	0.00182742696694828	0.0218907990480622	-1.40000785916115
CHKA	gene	protein_coding	CHKA	ENSG00000110721.11	chr11	0.278644369653498	6.15819520017163	3.25809706760134	0.00140907359010058	0.0186240679993883	-1.40162821514491
ZNF154	gene	protein_coding	ZNF154	ENSG00000179909.15	chr19	-0.217806706272559	3.4911500361758	-3.24076827360789	0.00149111108541508	0.0191764582698164	-1.40217711410392
RP11-379L18.3	gene	lincRNA	RP11-379L18.3	ENSG00000278052.1	chr18	-0.489897164361637	1.4192363348779	-3.17763898290806	0.00182909195678111	0.0218995421962458	-1.4024381105752
SMS	gene	protein_coding	SMS	ENSG00000102172.15	chrX	-0.395395336304053	6.44096021542174	-3.24280460374259	0.00148124513059207	0.0190705221073863	-1.40388316454327
MRAP2	gene	protein_coding	MRAP2	ENSG00000135324.5	chr6	-0.529970181207801	3.64170165507675	-3.25453813375917	0.00142557097792574	0.0187375394887119	-1.40443786082767
LINC01315	gene	lincRNA	LINC01315	ENSG00000229891.1	chr22	0.35693597950668	4.72960153334786	3.25644577541594	0.0014167058826103	0.0186707006555152	-1.40473118536516
NPC1	gene	protein_coding	NPC1	ENSG00000141458.12	chr18	0.471647221960415	5.44054815161974	3.25771111206773	0.00141085404205627	0.0186355278121352	-1.40585269504863
PDE4C	gene	protein_coding	PDE4C	ENSG00000105650.21	chr19	-0.3944046109771	2.13724573006701	-3.19789191370661	0.00171359871295086	0.0210328974101658	-1.40907463418354
NLGN4X	gene	protein_coding	NLGN4X	ENSG00000146938.14	chrX	-0.276475714569501	4.00918393421331	-3.25297945657149	0.00143285272582731	0.018778909813876	-1.40929746069768
PIH1D3	gene	protein_coding	PIH1D3	ENSG00000080572.12	chrX	0.763789750917697	1.52839251198895	3.16933499346129	0.00187850315104716	0.0222748353815864	-1.40984207484635
ZDHHC9	gene	protein_coding	ZDHHC9	ENSG00000188706.12	chrX	0.511242743718427	6.41223711831572	3.25601894646241	0.00141868494756518	0.0186862670343245	-1.4100927598696
PRMT8	gene	protein_coding	PRMT8	ENSG00000111218.11	chr12	-0.553237420023544	3.43778623418811	-3.25090988743408	0.00144257479511161	0.0188503031566125	-1.41184027788196
LHFPL5	gene	protein_coding	LHFPL5	ENSG00000197753.8	chr6	-0.400872611445788	1.73587860184595	-3.19379525410937	0.00173639850357645	0.0212016248984655	-1.41317706681004
RP11-21G15.1	gene	transcribed_processed_pseudogene	RP11-21G15.1	ENSG00000264714.1	chr18	-0.338214356110248	1.22264187194909	-3.17409492707726	0.00185003061655624	0.0220384803510226	-1.41331179179934
KCNT1	gene	protein_coding	KCNT1	ENSG00000107147.12	chr9	-0.594987286396528	4.2512144773114	-3.25296182328682	0.00143293530199395	0.018778909813876	-1.41358879554824
ACRV1	gene	protein_coding	ACRV1	ENSG00000134940.13	chr11	-0.318052351162505	1.75725493740293	-3.18206861451457	0.00180323069993018	0.0216563383393153	-1.41476609023351
COLGALT2	gene	protein_coding	COLGALT2	ENSG00000198756.10	chr1	0.341124072706044	5.43851017970591	3.25518553941228	0.00142255660905746	0.0187267303133877	-1.41543424570957
DBNDD1	gene	protein_coding	DBNDD1	ENSG00000003249.13	chr16	-0.49891747008505	5.78402738044954	-3.24648261380068	0.00146357919976388	0.0189934000566438	-1.417192068792
SNHG14	gene	processed_transcript	SNHG14	ENSG00000224078.13	chr15	-0.223893470342664	4.17351061895575	-3.24927972030336	0.00145027594844388	0.018889884558736	-1.41849186180322
BLACAT1	gene	lincRNA	BLACAT1	ENSG00000281406.1	chr1	-0.373929613157552	1.3489745738153	-3.16949059136139	0.00187756601299632	0.0222748353815864	-1.41936036791282
CACNB3	gene	protein_coding	CACNB3	ENSG00000167535.7	chr12	-0.621246256221871	5.78460119350494	-3.23710559656012	0.00150901082718802	0.0193641230476253	-1.41949484837461
SEC11C	gene	protein_coding	SEC11C	ENSG00000166562.8	chr18	0.213951787589016	6.2790010061103	3.24449585446902	0.00147309732563524	0.0190314973291929	-1.42179283286307
ZNF672	gene	protein_coding	ZNF672	ENSG00000171161.12	chr1	0.158269898441197	5.1143489579391	3.25238325337592	0.00143564718910095	0.0187934161663249	-1.42422000026187
MAB21L1	gene	protein_coding	MAB21L1	ENSG00000180660.7	chr13	-0.333442798560791	1.6132413656579	-3.16910528514222	0.00187988743659587	0.0222799007477929	-1.42579247780216
PRR18	gene	protein_coding	PRR18	ENSG00000176381.5	chr6	0.586318169989197	6.66725579617665	3.25010273041565	0.00144638315115485	0.0188601598089618	-1.42625125102136
AC012074.2	gene	lincRNA	AC012074.2	ENSG00000235072.2	chr2	-0.361167747365851	2.46387112139805	-3.19702422166155	0.00171840446105201	0.0210587724088838	-1.4270570269992
CTA-315H11.2	gene	sense_intronic	CTA-315H11.2	ENSG00000274080.1	chr7	-0.371674168032938	1.19287966556601	-3.17231145607716	0.00186065154254216	0.0221415642656478	-1.42743637328542
ZADH2	gene	protein_coding	ZADH2	ENSG00000180011.6	chr18	-0.170856676631863	4.44649986145002	-3.24878828393891	0.00145260507004636	0.0188991989641198	-1.42975476676018
RP11-193M21.1	gene	lincRNA	RP11-193M21.1	ENSG00000269916.1	chr12	0.77518933450898	2.29303244962273	3.17152993032772	0.00186532350231476	0.0221858867956879	-1.43428912770141
DMRT3	gene	protein_coding	DMRT3	ENSG00000064218.4	chr9	0.539977758857537	2.10158292166465	3.17712000692901	0.00183214430474886	0.0219136810382602	-1.43663894446135
LINC00390	gene	lincRNA	LINC00390	ENSG00000226519.1	chr13	-0.390392854506395	1.28936642939038	-3.18207527095835	0.00180319209488665	0.0216563383393153	-1.4399552083043
