type	gene_type	gene_name	gene_id	seqnames	logFC	AveExpr	t	P.Value	adj.P.Val	B
CD22	gene	protein_coding	CD22	ENSG00000012124.16	chr19	1.58355585299533	5.92421250723393	3.97655071952486	0.000223903556991258	0.00886033700883934	0.474301597327679
FAM210B	gene	protein_coding	FAM210B	ENSG00000124098.9	chr20	-0.589720967428417	5.95058420367273	-3.97831669875527	0.000222644294859714	0.00884341540300953	0.470330107697094
TMEM165	gene	protein_coding	TMEM165	ENSG00000134851.12	chr4	0.960946073485789	5.89282447491575	3.97603614869949	0.000224271773863227	0.00886033700883934	0.461403081053732
RPP14	gene	protein_coding	RPP14	ENSG00000163684.11	chr3	-0.393489101450907	3.63116556048257	-3.9697737780683	0.00022880016912298	0.00888300235264624	0.460913958099046
CDK10	gene	protein_coding	CDK10	ENSG00000185324.21	chr16	-0.713446822241078	5.74503042489792	-3.9727845659989	0.000226612112145236	0.00888300235264624	0.458222044538756
LL22NC03-2H8.5	gene	lincRNA	LL22NC03-2H8.5	ENSG00000274422.1	chr22	-1.03831719499309	3.12914563301643	-3.97146007064691	0.000227572171964137	0.00888300235264624	0.457296320413131
CTD-2013N17.6	gene	TEC	CTD-2013N17.6	ENSG00000280332.1	chr19	-0.680071908644463	3.41222768101297	-3.96887023113295	0.000229460784952539	0.00888300235264624	0.454694582307134
CCRL1P1	gene	processed_pseudogene	CCRL1P1	ENSG00000225415.2	chr6	-0.899557027034625	1.59023791720995	-3.94768776779415	0.000245486780041625	0.00913435561558112	0.449039580279545
CCNE2	gene	protein_coding	CCNE2	ENSG00000175305.17	chr8	0.879394944599047	3.01924556153512	3.96420259445995	0.000232902922492694	0.00889938559106798	0.444221152750168
RGMB	gene	protein_coding	RGMB	ENSG00000174136.11	chr5	-0.74167923991407	4.41616159167788	-3.97229403547629	0.000226967215719833	0.00888300235264624	0.437975613839899
RP11-455F5.5	gene	antisense	RP11-455F5.5	ENSG00000261416.1	chr16	-0.823968957954201	2.67857217637575	-3.95238702702094	0.000241840735254233	0.00908401430690092	0.435151872226608
MNT	gene	protein_coding	MNT	ENSG00000070444.14	chr17	-0.483676023125074	4.43339031648603	-3.96909017049861	0.000229299809818471	0.00888300235264624	0.431567876220345
TYMSOS	gene	processed_transcript	TYMSOS	ENSG00000176912.3	chr18	1.18628706574657	4.53196397092433	3.96714167209895	0.000230729736355363	0.00888300235264624	0.428916830343943
MIPEP	gene	protein_coding	MIPEP	ENSG00000027001.9	chr13	-1.09269289689843	3.95194267396035	-3.9682031020479	0.000229949729553564	0.00888300235264624	0.42890823909337
KCNC3	gene	protein_coding	KCNC3	ENSG00000131398.13	chr19	-1.0756011580714	4.38609470997804	-3.96640901191931	0.000231269632757378	0.00888300235264624	0.425626110236982
SPAG9	gene	protein_coding	SPAG9	ENSG00000008294.20	chr17	0.673943162282617	6.75827823336178	3.95586732918457	0.00023917422142372	0.00902984722658428	0.419682434251264
ADARB1	gene	protein_coding	ADARB1	ENSG00000197381.15	chr21	-0.959544760373483	3.99814331388726	-3.96529706911178	0.000232091354848952	0.00888371822608689	0.419392467144934
GJB1	gene	protein_coding	GJB1	ENSG00000169562.9	chrX	1.75848596417149	6.07138316643965	3.94978913345105	0.000243849864981072	0.00911306488655616	0.418946796299544
ANKRD42	gene	protein_coding	ANKRD42	ENSG00000137494.13	chr11	-0.700044338048836	3.82254338214447	-3.96172550119366	0.000234749858222499	0.00892372141462983	0.418808989643725
COA6	gene	protein_coding	COA6	ENSG00000168275.14	chr1	-0.676827966279276	5.67682378965255	-3.96227798194539	0.000234336703171399	0.00892372141462983	0.413278240541143
DACH2	gene	protein_coding	DACH2	ENSG00000126733.20	chrX	-1.03162570402292	3.20547972513387	-3.95298660296546	0.000241379317954725	0.00908401430690092	0.410284678126671
C22orf46	gene	protein_coding	C22orf46	ENSG00000184208.10	chr22	0.836470581299235	5.83111131705697	3.9619849217658	0.000234555771282239	0.00892372141462983	0.409117847235695
SLC12A2	gene	protein_coding	SLC12A2	ENSG00000064651.13	chr5	0.942650861179597	5.50229072546348	3.9576011206483	0.000237856457520836	0.00899544660887345	0.407593718454258
AP1S2	gene	protein_coding	AP1S2	ENSG00000182287.13	chrX	0.577742279283441	4.95242143901358	3.95957661472947	0.000236363536182041	0.00896965158574867	0.401319980033282
LINC02035	gene	lincRNA	LINC02035	ENSG00000273033.2	chr3	-0.445586696334086	3.20532256241265	-3.94713883586636	0.000245916130397905	0.00913435561558112	0.399968664097466
JPH4	gene	protein_coding	JPH4	ENSG00000092051.16	chr14	-1.1878309414084	8.02425671631234	-3.93703035106565	0.000253953397406501	0.00933299827943758	0.394461026864762
PLPPR2	gene	protein_coding	PLPPR2	ENSG00000105520.10	chr19	-0.945241780421696	7.9829432906174	-3.93436780800111	0.000256112233406227	0.00936867677160986	0.39176141706245
B3GNT4	gene	protein_coding	B3GNT4	ENSG00000176383.8	chr12	-0.758635166821388	2.56205942989145	-3.93571571501571	0.000255017121956943	0.00935654860062255	0.389074655250687
NDE1	gene	protein_coding	NDE1	ENSG00000072864.14	chr16	1.05557396420324	4.2339819385331	3.95258850847174	0.000241685585660992	0.00908401430690092	0.388232392566215
EML2	gene	protein_coding	EML2	ENSG00000125746.16	chr19	0.691070942353711	5.90676165375829	3.94762360899752	0.000245536924836299	0.00913435561558112	0.385436640177914
HOOK1	gene	protein_coding	HOOK1	ENSG00000134709.10	chr1	-0.966206283306911	2.99810719825295	-3.9397406462486	0.000251773893148713	0.00928374268670355	0.384830260655395
LHPP	gene	protein_coding	LHPP	ENSG00000107902.13	chr10	1.03050159988802	7.37210490104412	3.93915773137646	0.00025224111860562	0.00928549502168175	0.383930031725724
PRIMA1	gene	protein_coding	PRIMA1	ENSG00000175785.12	chr14	1.26242186212381	4.48347079540101	3.94988421608249	0.000243776047661767	0.00911306488655616	0.382783905350379
DDO	gene	protein_coding	DDO	ENSG00000203797.9	chr6	-0.912421994771449	3.78698326550738	-3.95105733048344	0.000242867075235333	0.00910710368221442	0.382580075755209
NUMBL	gene	protein_coding	NUMBL	ENSG00000105245.9	chr19	-0.913780044371227	5.88548905317512	-3.94362777454849	0.000248679530696988	0.00921572183775572	0.379499248057498
TRIM9	gene	protein_coding	TRIM9	ENSG00000100505.13	chr14	-0.575345375607313	6.09085741818404	-3.94223023549254	0.00024978779462417	0.00924131299040992	0.370511370679534
ATN1	gene	protein_coding	ATN1	ENSG00000111676.14	chr12	-0.435562210016679	8.17754207752037	-3.92806942205436	0.000261289835960271	0.00949224356450747	0.366739133228229
HTATIP2	gene	protein_coding	HTATIP2	ENSG00000109854.13	chr11	0.693320634010345	5.12361090833201	3.94694099354724	0.000246071051658215	0.00913435561558112	0.364570194622179
RTP5	gene	protein_coding	RTP5	ENSG00000188011.5	chr2	-1.54509709006841	6.25979953705147	-3.92808229996164	0.000261279147270314	0.00949224356450747	0.360510267069168
LIPE	gene	protein_coding	LIPE	ENSG00000079435.9	chr19	1.31469802260518	4.97395102493443	3.94016799040057	0.000251431893745411	0.00928374268670355	0.359768038325598
PRR19	gene	protein_coding	PRR19	ENSG00000188368.9	chr19	-0.718742205468051	2.11127926088658	-3.91375080158314	0.0002734391537352	0.0097259933074559	0.353299525154424
CNKSR2	gene	protein_coding	CNKSR2	ENSG00000149970.14	chrX	-1.48077905413215	4.98911254334437	-3.9342666465587	0.000256194605262338	0.00936867677160986	0.345114758101512
MRPS9	gene	protein_coding	MRPS9	ENSG00000135972.8	chr2	0.353650526426599	5.64815759476727	3.93328140428555	0.000256998188773726	0.00938255433734308	0.334798389763302
RP11-149I23.3	gene	antisense	RP11-149I23.3	ENSG00000232110.7	chr10	1.04108840921288	2.7759714383915	3.91216639389096	0.000274816547490898	0.00972753897735692	0.333340373716453
RP5-1159O4.1	gene	lincRNA	RP5-1159O4.1	ENSG00000272894.5	chr7	0.740494260286588	3.81056153334524	3.92951606828154	0.00026009175237173	0.00947985161362794	0.332691132144612
KCNAB2	gene	protein_coding	KCNAB2	ENSG00000069424.14	chr1	-1.26947743666669	7.40123258695653	-3.91779108538947	0.00026995684764611	0.00966249318076563	0.331054522582032
COL9A3	gene	protein_coding	COL9A3	ENSG00000092758.15	chr20	1.15928610761246	6.76734469265705	3.92077295876995	0.000267414271774856	0.00960433985186186	0.324959797807082
PGBD5	gene	protein_coding	PGBD5	ENSG00000177614.10	chr1	-1.09620881689276	5.19396642095032	-3.92533408394052	0.000263569764301733	0.00952813311341754	0.320252087179868
UBE2I	gene	protein_coding	UBE2I	ENSG00000103275.19	chr16	-0.331457082917407	5.8838400507611	-3.92540505119186	0.000263510370574791	0.00952813311341754	0.315757151287656
AC015849.2	gene	antisense	AC015849.2	ENSG00000270240.2	chr17	-1.13612321512154	2.88433580798629	-3.92084813349981	0.000267350471612779	0.00960433985186186	0.31555139292152
DUSP14	gene	protein_coding	DUSP14	ENSG00000276023.4	chr17	-0.717411363747288	4.67711594254327	-3.92726912234787	0.000261954915215037	0.00950080417084831	0.312967688398887
PAQR6	gene	protein_coding	PAQR6	ENSG00000160781.15	chr1	1.21441354860904	10.6321426629393	3.89937641583822	0.000286183240017641	0.00995521698451303	0.311373946316336
SETD9	gene	protein_coding	SETD9	ENSG00000155542.11	chr5	0.734161109826855	3.24221946958589	3.90962172039643	0.000277042763352136	0.0097596769507948	0.309575015311401
OSBPL1A	gene	protein_coding	OSBPL1A	ENSG00000141447.17	chr18	0.690720138835749	6.52841597827147	3.91920787172786	0.000268745890397856	0.00963652200836655	0.308134639420857
ONECUT2	gene	protein_coding	ONECUT2	ENSG00000119547.5	chr18	-0.870323675828235	1.19312789339752	-3.89694492784923	0.000288394859791255	0.00998505145230316	0.301691779424704
TAPBP	gene	protein_coding	TAPBP	ENSG00000231925.11	chr6	-0.405660169775829	6.45450800796137	-3.91683104105134	0.000270780409151812	0.00966249318076563	0.296974309387089
ABHD17C	gene	protein_coding	ABHD17C	ENSG00000136379.11	chr15	-0.594770947882275	4.77674835021361	-3.92431052540443	0.000264427836760249	0.00954355866310562	0.295401059561394
COMMD2	gene	protein_coding	COMMD2	ENSG00000114744.8	chr3	0.449913170449126	4.59090931740912	3.92196414284823	0.000266405050020146	0.00959925948965099	0.293064532597533
ATE1-AS1	gene	transcribed_unitary_pseudogene	ATE1-AS1	ENSG00000226864.2	chr10	1.26227988348837	3.33325023491178	3.91167930374968	0.000275241339713679	0.00972753897735692	0.292871247721553
AC004221.2	gene	lincRNA	AC004221.2	ENSG00000267778.1	chr19	-0.694731829671848	2.56156031703253	-3.89336698464196	0.000291679268968365	0.0100515765524238	0.291675936548456
TIMP2	gene	protein_coding	TIMP2	ENSG00000035862.12	chr17	0.557692559103648	7.52171586928742	3.90713730964802	0.00027923303952697	0.00977376395255835	0.287832856817912
TEF	gene	protein_coding	TEF	ENSG00000167074.14	chr22	-0.71560165741773	6.40648870386066	-3.90913097366714	0.000277474091577017	0.0097596769507948	0.286275061942658
HDAC11	gene	protein_coding	HDAC11	ENSG00000163517.14	chr3	0.71810375324388	7.07270326158746	3.90667587166862	0.000279641682424943	0.00977376395255835	0.285744431067273
SLIT3	gene	protein_coding	SLIT3	ENSG00000184347.14	chr5	-0.857368282857911	3.49846590369427	-3.91563087562431	0.000271813365940664	0.00968373415148351	0.282565326330077
AC093323.3	gene	lincRNA	AC093323.3	ENSG00000170846.16	chr4	-0.536007857119758	5.64250997177285	-3.91246411972129	0.000274557211820392	0.00972753897735692	0.28054632864212
ERO1A	gene	protein_coding	ERO1A	ENSG00000197930.12	chr14	-0.508337309731402	4.67447352058343	-3.91707163948937	0.000270573787534308	0.00966249318076563	0.279240382046657
THRA	gene	protein_coding	THRA	ENSG00000126351.12	chr17	-0.556754898275708	7.67839760101347	-3.89866550281719	0.000286828170426695	0.00996158622019685	0.278445566467296
NISCH	gene	protein_coding	NISCH	ENSG00000010322.15	chr3	-0.578984543948309	6.62464996696884	-3.89938583175798	0.000286174707419465	0.00995521698451303	0.266486141865141
FAM124A	gene	protein_coding	FAM124A	ENSG00000150510.16	chr13	1.00914858506798	4.74269580221013	3.90798675623261	0.000278482287747331	0.00977376395255835	0.262501518233413
MESDC2	gene	protein_coding	MESDC2	ENSG00000117899.10	chr15	0.350287686360874	4.5125811599533	3.91076723365654	0.000276038462269798	0.00974015141827275	0.26059039705635
MLXIPL	gene	protein_coding	MLXIPL	ENSG00000009950.15	chr7	-1.41544882540715	4.84624904789853	-3.91210655220564	0.000274868701431023	0.00972753897735692	0.260417593905373
VEZF1	gene	protein_coding	VEZF1	ENSG00000136451.8	chr17	0.778972419455382	5.40209290680102	3.90764475056764	0.000278784322241505	0.00977376395255835	0.25569043547394
SGSM2	gene	protein_coding	SGSM2	ENSG00000141258.12	chr17	-0.744106867298366	7.4426762870508	-3.89441663068943	0.000290712014772323	0.0100338730340451	0.254621962944084
AC009501.4	gene	antisense	AC009501.4	ENSG00000231609.5	chr2	-0.560485398929886	2.57426038409871	-3.8814275392552	0.000302902282823671	0.0102624963326047	0.253256489974834
SBF2-AS1	gene	antisense	SBF2-AS1	ENSG00000246273.6	chr11	-0.618357901832272	2.324819731174	-3.8785323355385	0.000305685845213258	0.0102969550182563	0.250957852969016
NFAM1	gene	protein_coding	NFAM1	ENSG00000235568.6	chr22	-0.744149289496125	2.27607237346911	-3.8784337860458	0.000305781027255216	0.0102969550182563	0.246670320397299
CAPN3	gene	protein_coding	CAPN3	ENSG00000092529.23	chr15	1.22763802333094	6.79889475011631	3.89183005871537	0.000293101155787047	0.0100692080289327	0.244758866308952
PACRG-AS1	gene	antisense	PACRG-AS1	ENSG00000281692.1	chr6	0.968970919671033	2.48408670685746	3.87679641936568	0.000307366632175427	0.0103267484032433	0.243778056815347
CRIP2	gene	protein_coding	CRIP2	ENSG00000182809.10	chr14	-0.58470103825881	7.35210302954518	-3.88902562654728	0.000295712921878166	0.0101274809344157	0.240082009338229
SHISA9	gene	protein_coding	SHISA9	ENSG00000237515.8	chr16	-0.804953541179326	3.15148294512311	-3.89818281174511	0.000287266859902621	0.00996158622019685	0.239493109960892
TMEM35A	gene	protein_coding	TMEM35A	ENSG00000126950.7	chrX	-1.58021513928869	5.46396345981343	-3.89261286481175	0.000292376109534023	0.0100599207579016	0.23929246952223
RP11-707M1.1	gene	transcribed_unprocessed_pseudogene	RP11-707M1.1	ENSG00000205035.8	chr11	-0.919256819344069	2.48632492101657	-3.88669505638598	0.000297900442755038	0.010159715092014	0.23918301709434
PRRG1	gene	protein_coding	PRRG1	ENSG00000130962.17	chrX	1.04099772897162	5.09088094139937	3.89452473434936	0.000290612572595834	0.0100338730340451	0.225230100216865
KB-1836B5.4	gene	lincRNA	KB-1836B5.4	ENSG00000272128.1	chr8	-1.04559583160849	1.94404423498028	-3.86730113647638	0.000316719176893423	0.0104844357591879	0.224988945981489
SRC	gene	protein_coding	SRC	ENSG00000197122.11	chr20	-0.54995202892527	4.46314534563699	-3.89940718920532	0.000286155354455924	0.00995521698451303	0.224216443509934
CDCA3	gene	protein_coding	CDCA3	ENSG00000111665.11	chr12	-0.583410838970583	2.3883628125738	-3.87361673651835	0.000310468468516335	0.0103445849359268	0.224162777277723
RP11-419I17.1	gene	lincRNA	RP11-419I17.1	ENSG00000283674.1	chr8	-0.718279220707903	2.30596801264984	-3.86698499777288	0.000317035234265806	0.0104844357591879	0.222840674117231
IL27RA	gene	protein_coding	IL27RA	ENSG00000104998.3	chr19	-0.591042420639259	3.5344933314348	-3.88975717167737	0.000295029478768522	0.0101197398267826	0.21479504828519
ZNF484	gene	protein_coding	ZNF484	ENSG00000127081.13	chr9	-0.497009298312157	2.9314042692054	-3.87637213771828	0.000307778792418122	0.0103267484032433	0.214266874385699
DACT1	gene	protein_coding	DACT1	ENSG00000165617.14	chr14	-0.776708462749293	2.88906696555567	-3.88200928108903	0.000302345929619962	0.0102593578940369	0.212484990724934
WHRN	gene	protein_coding	WHRN	ENSG00000095397.13	chr9	1.14695296172513	5.31608162998432	3.8879347679602	0.000296734888725887	0.0101467738457056	0.208933526481997
RP11-651L5.3	gene	antisense	RP11-651L5.3	ENSG00000277715.1	chr12	-0.621947173285307	3.28422915239063	-3.8722649556506	0.000311796275967182	0.01035762884309	0.206050216317496
KCNV1	gene	protein_coding	KCNV1	ENSG00000164794.8	chr8	-1.11254231129013	2.7147606741589	-3.87594995370359	0.000308189443795498	0.0103267484032433	0.201204124750305
SPATA31C2	gene	unprocessed_pseudogene	SPATA31C2	ENSG00000177910.7	chr9	-1.03376269549024	1.24680448673945	-3.86121763209896	0.000322854754101477	0.0105819830810979	0.195490791295443
RP11-467J12.4	gene	protein_coding	RP11-467J12.4	ENSG00000277639.2	chr16	2.00023839581672	2.67751374111626	3.85695389587463	0.000327223089988327	0.0106462994748555	0.19036848618567
SLC31A2	gene	protein_coding	SLC31A2	ENSG00000136867.10	chr9	1.14996281894157	3.37746784789014	3.88091568964587	0.000303392610276529	0.0102633916051344	0.189619547323598
PLA2G16	gene	protein_coding	PLA2G16	ENSG00000176485.11	chr11	1.017415629991	8.08082954869387	3.86519047845259	0.000318835060058122	0.0105125288654633	0.186631899709149
EID2B	gene	protein_coding	EID2B	ENSG00000176401.5	chr19	-0.616110835040162	4.71352740530906	-3.88606871312381	0.000298490996646587	0.010159715092014	0.184636701665096
CSRP2	gene	protein_coding	CSRP2	ENSG00000175183.9	chr12	0.884456812918054	5.98576743654613	3.88607985198013	0.000298480484413784	0.010159715092014	0.18285311199395
RHBDL3	gene	protein_coding	RHBDL3	ENSG00000141314.12	chr17	-0.629213342343393	4.99477382347646	-3.88415881453539	0.000300298740947067	0.0102055443083148	0.179551250766307
PPP1R26-AS1	gene	antisense	PPP1R26-AS1	ENSG00000225361.3	chr9	-0.775223645445571	2.10153890973117	-3.85018283062475	0.000334277527011471	0.0107955192093379	0.17629270243253
LINC01711	gene	lincRNA	LINC01711	ENSG00000268941.2	chr20	-2.02801990522618	2.04324429187897	-3.86608527009924	0.000317936394997724	0.0104985444819845	0.1708381124425
RALY	gene	protein_coding	RALY	ENSG00000125970.11	chr20	0.514708759363311	5.66012465007874	3.87889352264777	0.00030533724404934	0.0102969550182563	0.16851078565099
CDH8	gene	protein_coding	CDH8	ENSG00000150394.13	chr16	-0.808760088979695	3.35597043361779	-3.87418322716797	0.000309913646672389	0.0103416734826243	0.160682462627919
ARHGAP22	gene	protein_coding	ARHGAP22	ENSG00000128805.14	chr10	0.774189566603853	4.33757681309743	3.87559732318673	0.000308532846435719	0.0103267484032433	0.159765740936934
RP11-561N12.6	gene	processed_pseudogene	RP11-561N12.6	ENSG00000235349.1	chr7	-0.970889613515835	1.93912643658059	-3.84467321372565	0.000340125620586596	0.010937411671305	0.158609012152443
RP11-345K9.2	gene	TEC	RP11-345K9.2	ENSG00000279154.1	chr9	-1.28944124264248	1.33712452283347	-3.84337168455971	0.000341521430069525	0.0109499882657107	0.157854018735506
MTA3	gene	protein_coding	MTA3	ENSG00000057935.13	chr2	-0.598014373133315	5.30964412634925	-3.87447801342557	0.000309625310758048	0.0103416734826243	0.157000489942046
GPIHBP1	gene	protein_coding	GPIHBP1	ENSG00000277494.1	chr8	1.66500187690542	5.54538592220111	3.86324544063552	0.000320796969854172	0.0105614764301394	0.155277109660915
PTK2B	gene	protein_coding	PTK2B	ENSG00000120899.17	chr8	-1.50214324106585	7.22095726444746	-3.85252103324782	0.0003318250661222	0.0107328914662099	0.154455898635262
CELSR3	gene	protein_coding	CELSR3	ENSG00000008300.16	chr3	-0.727569768517344	3.68316668699423	-3.87014190943139	0.000313892726968307	0.0104116382180612	0.148527926963383
LENG1	gene	protein_coding	LENG1	ENSG00000105617.3	chr19	0.415567704553405	4.91396203484446	3.87230240605957	0.000311759416113771	0.01035762884309	0.146937815469042
CBWD7	gene	protein_coding	CBWD7	ENSG00000215126.10	chr9	-0.650415669958833	2.50096285306021	-3.83800911605317	0.00034733087110112	0.0110566161039441	0.138715337149184
PLAC9P1	gene	transcribed_unprocessed_pseudogene	PLAC9P1	ENSG00000214100.8	chr2	1.07134359372084	3.26804738823785	3.85739099068199	0.000326772665457499	0.0106462994748555	0.136955163633525
RP11-299G20.5	gene	TEC	RP11-299G20.5	ENSG00000279970.1	chr15	1.00044522209005	3.61930186849919	3.86135615913561	0.000322713775452317	0.0105819830810979	0.134976019072513
PLEC	gene	protein_coding	PLEC	ENSG00000178209.14	chr8	-0.67566948542088	6.22107121645125	-3.86130954478464	0.000322761208147133	0.0105819830810979	0.133509771768488
RP11-520H14.7	gene	TEC	RP11-520H14.7	ENSG00000280157.1	chr1	-0.989020783296246	2.7068390485152	-3.83468943310239	0.000350974759669696	0.011124592525691	0.123687826821434
STK32C	gene	protein_coding	STK32C	ENSG00000165752.16	chr10	-0.8912304571661	5.49611984104788	-3.85436237380331	0.00032990595695189	0.01068644127614	0.116772047395204
CPPED1	gene	protein_coding	CPPED1	ENSG00000103381.11	chr16	0.629421141743909	4.19978370421442	3.8599979339196	0.00032409860256792	0.0105913699899744	0.115887082085437
MAN1C1	gene	protein_coding	MAN1C1	ENSG00000117643.14	chr1	-0.684715051159828	4.07560309063802	-3.86054210740296	0.000323543084845421	0.010588856818225	0.114833086617075
LINC01106	gene	lincRNA	LINC01106	ENSG00000175772.10	chr2	-0.978840117381337	2.64085638586612	-3.84292519536136	0.000342001531893244	0.0109499882657107	0.112917228504518
TBC1D31	gene	protein_coding	TBC1D31	ENSG00000156787.16	chr8	-0.515455185109132	2.92882262336465	-3.84198475097768	0.000343014902454591	0.0109665631530424	0.107165673496916
CCPG1	gene	protein_coding	CCPG1	ENSG00000260916.7	chr15	-0.427718104957632	5.29412400891885	-3.85737874878896	0.000326785272545766	0.0106462994748555	0.106103155117495
CYCSP8	gene	processed_pseudogene	CYCSP8	ENSG00000232503.1	chr2	-0.963188148197937	1.7276707546917	-3.83030298926285	0.000355846086201397	0.0111987749802556	0.105065542660482
DGKG	gene	protein_coding	DGKG	ENSG00000058866.14	chr3	-0.874900312407628	4.66429013240958	-3.85569151264623	0.000328527332535896	0.0106730377459973	0.103807414103098
NBPF1	gene	protein_coding	NBPF1	ENSG00000219481.10	chr1	0.628082776195454	3.45370784865839	3.84578944278548	0.000338932912683613	0.010914922503948	0.0998131398175666
KIAA0753	gene	protein_coding	KIAA0753	ENSG00000198920.9	chr17	-0.56333969716768	4.02901984602342	-3.85461021565074	0.000329648465553175	0.01068644127614	0.0982253943849614
DBNDD2	gene	protein_coding	DBNDD2	ENSG00000244274.7	chr20	1.27617854231042	9.45256417717902	3.82093042321554	0.000366473808933163	0.0114321833105328	0.0902571084177888
SFTPC	gene	protein_coding	SFTPC	ENSG00000168484.12	chr8	0.742721033671824	3.4475251630239	3.84072680304738	0.000344374919619743	0.0109941568855226	0.089818922156879
KLK6	gene	protein_coding	KLK6	ENSG00000167755.14	chr19	1.80245432538504	6.81747079905499	3.83146820103094	0.000354545757786882	0.0111821780791394	0.0891866184333487
HN1L	gene	protein_coding	HN1L	ENSG00000206053.12	chr16	0.940069907585119	5.16538790879728	3.84974639761231	0.000334737216489142	0.0107955192093379	0.0875562424629583
RP11-788A1.1	gene	unprocessed_pseudogene	RP11-788A1.1	ENSG00000274353.1	chr2	-1.22160468815748	1.41735886145024	-3.82012900643713	0.000367396597983584	0.0114321833105328	0.0800263078510746
SLC30A3	gene	protein_coding	SLC30A3	ENSG00000115194.10	chr2	-1.98627152350643	4.68586649538077	-3.83521816718	0.000350391933864306	0.011124592525691	0.0775439852994975
FAM19A2	gene	protein_coding	FAM19A2	ENSG00000198673.10	chr12	-1.22953084041077	3.38525480357955	-3.84370890947899	0.000341159248547907	0.0109499882657107	0.0718157984929819
NKAIN2	gene	protein_coding	NKAIN2	ENSG00000188580.14	chr6	0.878706720050135	6.08313715600961	3.83492624710867	0.000350713603254457	0.011124592525691	0.0696084579944261
CPNE2	gene	protein_coding	CPNE2	ENSG00000140848.16	chr16	0.702296162668387	5.92764492006269	3.8383404846395	0.000346969147001987	0.0110566161039441	0.0688900352298498
RP11-406H21.2	gene	lincRNA	RP11-406H21.2	ENSG00000273153.1	chr10	-1.08488706906468	1.81895624376141	-3.81116980401834	0.000377866100388198	0.011580093036492	0.0629368776601398
AC073342.12	gene	antisense	AC073342.12	ENSG00000231840.1	chr7	0.980893259099476	2.48670406401129	3.81113479043475	0.000377907574233739	0.011580093036492	0.0587948348326872
CDH3	gene	protein_coding	CDH3	ENSG00000062038.13	chr16	-0.706518589113264	2.22234943291097	-3.80228119856393	0.000388536519941312	0.0117238688832089	0.0434299927301041
CNTN2	gene	protein_coding	CNTN2	ENSG00000184144.11	chr1	1.48326562954344	7.23885031682694	3.81427376985601	0.000374206785863954	0.011514535369199	0.0432676103069793
BTBD3	gene	protein_coding	BTBD3	ENSG00000132640.14	chr20	-0.877578780480129	6.70206292195343	-3.81819230386515	0.000369635851691997	0.0114857072792609	0.0431785631682091
TIAF1	gene	protein_coding	TIAF1	ENSG00000221995.5	chr17	0.88953793221254	4.1406535471071	3.8332450906423	0.000352571626707994	0.0111592198416132	0.0427553028223606
RP1-283K11.3	gene	antisense	RP1-283K11.3	ENSG00000223542.1	chr6	-1.13514986112355	1.14642505618837	-3.80157859561933	0.000389392221095929	0.0117238688832089	0.0426709737628155
MIR137HG	gene	lincRNA	MIR137HG	ENSG00000225206.8	chr1	-0.734899536548288	1.85914674976358	-3.80149963345614	0.000389488502493154	0.0117238688832089	0.0417392927430962
SHROOM1	gene	protein_coding	SHROOM1	ENSG00000164403.14	chr5	0.883944488703146	5.4102966642909	3.83122814092616	0.00035481328021858	0.0111821780791394	0.0353644227086853
CACNB3	gene	protein_coding	CACNB3	ENSG00000167535.7	chr12	-1.11468750777688	5.61057531305532	-3.8322675936504	0.000353656316004271	0.0111775604789693	0.0339346846970336
LINC01877	gene	lincRNA	LINC01877	ENSG00000238217.5	chr2	0.788345200827433	2.19802702524484	3.80697923732212	0.000382861094382432	0.0116767464111763	0.0307251552857482
CCNJL	gene	protein_coding	CCNJL	ENSG00000135083.14	chr5	-1.06332473832947	2.54222657774649	-3.82194782227834	0.000365305541491909	0.0114152822033432	0.0299722520495065
SLC35F3	gene	protein_coding	SLC35F3	ENSG00000183780.12	chr1	-0.947186273628217	3.66516570641192	-3.82973038411376	0.000356486771587406	0.0112030018957383	0.0288134536347302
RHPN1	gene	protein_coding	RHPN1	ENSG00000158106.13	chr8	-0.878760628996641	6.196577197801	-3.81694917478531	0.00037108009844571	0.0115113670506567	0.0245820378915402
DEPDC7	gene	protein_coding	DEPDC7	ENSG00000121690.10	chr11	0.7949333394966	3.12859200912774	3.81561652076048	0.000372634385834511	0.0115113670506567	0.023862492308286
THPO	gene	protein_coding	THPO	ENSG00000090534.17	chr3	-0.933890126438071	2.8625570601042	-3.80955493819864	0.000379783485850058	0.0116054279571087	0.0192583034919398
MBD1	gene	protein_coding	MBD1	ENSG00000141644.17	chr18	-0.299621847394321	5.49114432936874	-3.82657735536052	0.000360034626394453	0.0112906187658825	0.0179144086064671
TTLL5	gene	protein_coding	TTLL5	ENSG00000119685.19	chr14	0.351046169603737	3.53277104411246	3.81556210362692	0.000372697986041981	0.0115113670506567	0.015172533685841
POLR1D	gene	protein_coding	POLR1D	ENSG00000186184.16	chr13	-0.318853796768257	4.38256849379801	-3.82634672714775	0.000360295464143601	0.0112906187658825	0.0132942360554988
MLH1	gene	protein_coding	MLH1	ENSG00000076242.14	chr3	0.300446661354706	5.01213817389366	3.82473755003532	0.000362120494198117	0.0113317592837894	0.00745403873215977
RP11-141M3.6	gene	processed_transcript	RP11-141M3.6	ENSG00000273328.5	chr3	-0.995343746345837	1.42621153597095	-3.78992185280963	0.000403856343491674	0.0119582019173588	0.00709136850646619
